time = 3.337	Re = 50	40	80
-0.042367	0.538335	0.000000	17
-0.043936	0.558274	0.000000	18
-0.045505	0.578212	0.000000	19
-0.047075	0.598150	0.000000	20
-0.048644	0.618089	0.000000	21
-0.050213	0.638027	0.000000	22
-0.051782	0.657966	0.000000	23
-0.053351	0.677904	0.000000	24
-0.054920	0.697842	-0.002039	25
-0.056490	0.717781	-0.005900	26
-0.058059	0.737719	-0.011433	27
-0.059628	0.757657	-0.018507	28
-0.061197	0.777596	-0.027002	29
-0.062766	0.797534	-0.036813	30
-0.064335	0.817472	-0.047845	31
-0.065904	0.837411	-0.060020	32
-0.067474	0.857349	-0.073275	33
-0.069043	0.877287	-0.087554	34
-0.070612	0.897226	-0.102815	35
-0.072181	0.917164	-0.119021	36
-0.073750	0.937102	-0.136138	37
-0.075319	0.957041	-0.154133	38
-0.076889	0.976979	-0.172971	39
-0.078458	0.996917	-0.192606	40
20
-0.031287	0.197538	0.000000	0
-0.034415	0.217291	-0.000001	1
-0.037544	0.237045	0.000003	2
-0.040673	0.256799	0.000010	3
-0.043801	0.276553	0.000022	4
-0.046930	0.296307	0.000037	5
-0.050059	0.316060	0.000056	6
-0.053187	0.335814	0.000078	7
-0.056316	0.355568	0.000105	8
-0.059445	0.375322	0.000137	9
-0.062573	0.395075	0.000173	10
-0.065702	0.414829	0.000215	11
-0.068831	0.434583	0.000262	12
-0.071959	0.454337	0.000313	13
-0.075088	0.474091	0.000371	14
-0.078217	0.493844	0.000432	15
-0.081345	0.513598	0.000498	16
-0.084474	0.533352	0.000565	17
-0.087602	0.553106	0.000627	18
-0.090731	0.572859	0.000675	19
-0.093860	0.592613	0.000687	20
-0.096988	0.612367	0.000618	21
-0.100117	0.632121	0.000384	22
-0.103246	0.651874	-0.000179	23
-0.106374	0.671628	-0.001383	24
-0.109503	0.691382	-0.003824	25
-0.112632	0.711136	-0.007702	26
-0.115760	0.730890	-0.013059	27
-0.118889	0.750643	-0.019868	28
-0.122018	0.770397	-0.028072	29
-0.125146	0.790151	-0.037605	30
-0.128275	0.809905	-0.048395	31
-0.131404	0.829658	-0.060375	32
-0.134532	0.849412	-0.073482	33
-0.137661	0.869166	-0.087660	34
-0.140790	0.888920	-0.102859	35
-0.143918	0.908673	-0.119032	36
-0.147047	0.928427	-0.136137	37
-0.150176	0.948181	-0.154131	38
-0.153304	0.967935	-0.172971	39
-0.156433	0.987689	-0.192606	40
21
-0.046689	0.194474	0.000000	0
-0.051358	0.213921	0.000002	1
-0.056027	0.233369	0.000018	2
-0.060695	0.252816	0.000047	3
-0.065364	0.272264	0.000088	4
-0.070033	0.291711	0.000141	5
-0.074702	0.311158	0.000206	6
-0.079371	0.330606	0.000284	7
-0.084040	0.350053	0.000374	8
-0.088709	0.369501	0.000478	9
-0.093378	0.388948	0.000594	10
-0.098046	0.408396	0.000723	11
-0.102715	0.427843	0.000863	12
-0.107384	0.447290	0.001011	13
-0.112053	0.466738	0.001165	14
-0.116722	0.486185	0.001318	15
-0.121391	0.505633	0.001462	16
-0.126060	0.525080	0.001583	17
-0.130729	0.544527	0.001660	18
-0.135397	0.563975	0.001658	19
-0.140066	0.583422	0.001526	20
-0.144735	0.602870	0.001183	21
-0.149404	0.622317	0.000507	22
-0.154073	0.641764	-0.000673	23
-0.158742	0.661212	-0.002587	24
-0.163411	0.680659	-0.005497	25
-0.168080	0.700107	-0.009581	26
-0.172748	0.719554	-0.014940	27
-0.177417	0.739001	-0.021614	28
-0.182086	0.758449	-0.029604	29
-0.186755	0.777896	-0.038887	30
-0.191424	0.797344	-0.049425	31
-0.196093	0.816791	-0.061170	32
-0.200762	0.836238	-0.074072	33
-0.205431	0.855686	-0.088079	34
-0.210099	0.875133	-0.103142	35
-0.214768	0.894581	-0.119211	36
-0.219437	0.914028	-0.136239	37
-0.224106	0.933475	-0.154180	38
-0.228775	0.952923	-0.172985	39
-0.233444	0.972370	-0.192606	40
22
-0.061803	0.190211	0.000000	0
-0.067983	0.209233	0.000009	1
-0.074164	0.228254	0.000044	2
-0.080344	0.247275	0.000103	3
-0.086524	0.266296	0.000184	4
-0.092705	0.285317	0.000289	5
-0.098885	0.304338	0.000415	6
-0.105065	0.323359	0.000564	7
-0.111246	0.342381	0.000736	8
-0.117426	0.361402	0.000930	9
-0.123606	0.380423	0.001143	10
-0.129787	0.399444	0.001373	11
-0.135967	0.418465	0.001616	12
-0.142147	0.437486	0.001864	13
-0.148327	0.456507	0.002107	14
-0.154508	0.475529	0.002333	15
-0.160688	0.494550	0.002520	16
-0.166868	0.513571	0.002643	17
-0.173049	0.532592	0.002665	18
-0.179229	0.551613	0.002533	19
-0.185409	0.570634	0.002180	20
-0.191590	0.589655	0.001514	21
-0.197770	0.608676	0.000417	22
-0.203950	0.627698	-0.001253	23
-0.210131	0.646719	-0.003656	24
-0.216311	0.665740	-0.006953	25
-0.222491	0.684761	-0.011281	26
-0.228671	0.703782	-0.016737	27
-0.234852	0.722803	-0.023385	28
-0.241032	0.741824	-0.031257	29
-0.247212	0.760846	-0.040361	30
-0.253393	0.779867	-0.050687	31
-0.259573	0.798888	-0.062209	32
-0.265753	0.817909	-0.074894	33
-0.271934	0.836930	-0.088702	34
-0.278114	0.855951	-0.103588	35
-0.284294	0.874972	-0.119509	36
-0.290475	0.893994	-0.136416	37
-0.296655	0.913015	-0.154265	38
-0.302835	0.932036	-0.173009	39
-0.309015	0.951057	-0.192606	40
23
-0.076536	0.184776	0.000000	0
-0.084190	0.203254	0.000018	1
-0.091844	0.221731	0.000075	2
-0.099497	0.240209	0.000167	3
-0.107151	0.258686	0.000294	4
-0.114805	0.277164	0.000453	5
-0.122458	0.295642	0.000645	6
-0.130112	0.314119	0.000870	7
-0.137765	0.332597	0.001124	8
-0.145419	0.351074	0.001408	9
-0.153073	0.369552	0.001715	10
-0.160726	0.388030	0.002040	11
-0.168380	0.406507	0.002373	12
-0.176034	0.424985	0.002703	13
-0.183687	0.443462	0.003011	14
-0.191341	0.461940	0.003276	15
-0.198995	0.480418	0.003469	16
-0.206648	0.498895	0.003552	17
-0.214302	0.517373	0.003477	18
-0.221956	0.535850	0.003186	19
-0.229609	0.554328	0.002603	20
-0.237263	0.572806	0.001641	21
-0.244916	0.591283	0.000194	22
-0.252570	0.609761	-0.001851	23
-0.260224	0.628239	-0.004617	24
-0.267877	0.646716	-0.008220	25
-0.275531	0.665194	-0.012767	26
-0.283185	0.683671	-0.018345	27
-0.290838	0.702149	-0.025022	28
-0.298492	0.720627	-0.032841	29
-0.306146	0.739104	-0.041828	30
-0.313799	0.757582	-0.051992	31
-0.321453	0.776059	-0.063325	32
-0.329106	0.794537	-0.075810	33
-0.336760	0.813015	-0.089418	34
-0.344414	0.831492	-0.104118	35
-0.352067	0.849970	-0.119870	36
-0.359721	0.868447	-0.136634	37
-0.367375	0.886925	-0.154370	38
-0.375028	0.905403	-0.173039	39
-0.382682	0.923880	-0.192606	40
24
-0.090798	0.178201	0.000000	0
-0.099878	0.196022	0.000026	1
-0.108957	0.213842	0.000105	2
-0.118037	0.231662	0.000230	3
-0.127117	0.249482	0.000399	4
-0.136197	0.267302	0.000610	5
-0.145276	0.285122	0.000862	6
-0.154356	0.302942	0.001153	7
-0.163436	0.320763	0.001482	8
-0.172516	0.338583	0.001842	9
-0.181596	0.356403	0.002228	10
-0.190675	0.374223	0.002630	11
-0.199755	0.392043	0.003032	12
-0.208835	0.409863	0.003419	13
-0.217915	0.427684	0.003765	14
-0.226994	0.445504	0.004042	15
-0.236074	0.463324	0.004213	16
-0.245154	0.481144	0.004235	17
-0.254234	0.498964	0.004053	18
-0.263314	0.516784	0.003606	19
-0.272393	0.534604	0.002819	20
-0.281473	0.552425	0.001610	21
-0.290553	0.570245	-0.000111	22
-0.299633	0.588065	-0.002442	23
-0.308712	0.605885	-0.005479	24
-0.317792	0.623705	-0.009317	25
-0.326872	0.641525	-0.014045	26
-0.335952	0.659345	-0.019739	27
-0.345032	0.677166	-0.026463	28
-0.354111	0.694986	-0.034264	29
-0.363191	0.712806	-0.043177	30
-0.372271	0.730626	-0.053221	31
-0.381351	0.748446	-0.064401	32
-0.390431	0.766266	-0.076712	33
-0.399510	0.784086	-0.090140	34
-0.408590	0.801907	-0.104660	35
-0.417670	0.819727	-0.120245	36
-0.426750	0.837547	-0.136862	37
-0.435829	0.855367	-0.154481	38
-0.444909	0.873187	-0.173070	39
-0.453989	0.891007	-0.192606	40
25
-0.104499	0.170528	0.000000	0
-0.114949	0.187581	0.000034	1
-0.125399	0.204634	0.000130	2
-0.135849	0.221687	0.000282	3
-0.146299	0.238740	0.000484	4
-0.156749	0.255792	0.000736	5
-0.167199	0.272845	0.001035	6
-0.177649	0.289898	0.001379	7
-0.188099	0.306951	0.001764	8
-0.198549	0.324004	0.002183	9
-0.208999	0.341056	0.002626	10
-0.219449	0.358109	0.003080	11
-0.229899	0.375162	0.003529	12
-0.240349	0.392215	0.003948	13
-0.250799	0.409268	0.004311	14
-0.261249	0.426321	0.004581	15
-0.271698	0.443373	0.004719	16
-0.282148	0.460426	0.004676	17
-0.292598	0.477479	0.004396	18
-0.303048	0.494532	0.003815	19
-0.313498	0.511585	0.002864	20
-0.323948	0.528637	0.001464	21
-0.334398	0.545690	-0.000464	22
-0.344848	0.562743	-0.003006	23
-0.355298	0.579796	-0.006243	24
-0.365748	0.596849	-0.010257	25
-0.376198	0.613902	-0.015125	26
-0.386648	0.630954	-0.020915	27
-0.397098	0.648007	-0.027685	28
-0.407548	0.665060	-0.035484	29
-0.417998	0.682113	-0.044349	30
-0.428448	0.699166	-0.054304	31
-0.438898	0.716219	-0.065364	32
-0.449347	0.733271	-0.077532	33
-0.459797	0.750324	-0.090804	34
-0.470247	0.767377	-0.105165	35
-0.480697	0.784430	-0.120597	36
-0.491147	0.801483	-0.137078	37
-0.501597	0.818535	-0.154585	38
-0.512047	0.835588	-0.173099	39
-0.522497	0.852641	-0.192606	40
26
-0.117557	0.161804	0.000000	0
-0.129312	0.177984	0.000038	1
-0.141068	0.194164	0.000146	2
-0.152824	0.210345	0.000314	3
-0.164579	0.226525	0.000539	4
-0.176335	0.242705	0.000817	5
-0.188091	0.258886	0.001145	6
-0.199846	0.275066	0.001522	7
-0.211602	0.291247	0.001941	8
-0.223358	0.307427	0.002394	9
-0.235113	0.323607	0.002871	10
-0.246869	0.339788	0.003355	11
-0.258625	0.355968	0.003826	12
-0.270381	0.372148	0.004259	13
-0.282136	0.388329	0.004622	14
-0.293892	0.404509	0.004878	15
-0.305648	0.420689	0.004981	16
-0.317403	0.436870	0.004883	17
-0.329159	0.453050	0.004524	18
-0.340915	0.469230	0.003844	19
-0.352670	0.485411	0.002772	20
-0.364426	0.501591	0.001238	21
-0.376182	0.517772	-0.000836	22
-0.387937	0.533952	-0.003523	23
-0.399693	0.550132	-0.006900	24
-0.411449	0.566313	-0.011039	25
-0.423204	0.582493	-0.016008	26
-0.434960	0.598673	-0.021870	27
-0.446716	0.614854	-0.028678	28
-0.458471	0.631034	-0.036480	29
-0.470227	0.647214	-0.045313	30
-0.481983	0.663395	-0.055204	31
-0.493738	0.679575	-0.066172	32
-0.505494	0.695756	-0.078228	33
-0.517250	0.711936	-0.091372	34
-0.529005	0.728116	-0.105600	35
-0.540761	0.744297	-0.120902	36
-0.552517	0.760477	-0.137265	37
-0.564272	0.776657	-0.154676	38
-0.576028	0.792838	-0.173124	39
-0.587784	0.809018	-0.192606	40
27
-0.129889	0.152081	0.000000	0
-0.142878	0.167290	0.000039	1
-0.155867	0.182498	0.000150	2
-0.168856	0.197706	0.000324	3
-0.181845	0.212914	0.000555	4
-0.194834	0.228122	0.000841	5
-0.207823	0.243330	0.001180	6
-0.220812	0.258538	0.001566	7
-0.233801	0.273747	0.001995	8
-0.246790	0.288955	0.002459	9
-0.259779	0.304163	0.002944	10
-0.272768	0.319371	0.003435	11
-0.285756	0.334579	0.003908	12
-0.298745	0.349787	0.004339	13
-0.311734	0.364995	0.004693	14
-0.324723	0.380204	0.004930	15
-0.337712	0.395412	0.005007	16
-0.350701	0.410620	0.004870	17
-0.363690	0.425828	0.004462	18
-0.376679	0.441036	0.003720	19
-0.389668	0.456244	0.002577	20
-0.402657	0.471452	0.000962	21
-0.415646	0.486661	-0.001197	22
-0.428635	0.501869	-0.003971	23
-0.441624	0.517077	-0.007433	24
-0.454613	0.532285	-0.011650	25
-0.467602	0.547493	-0.016684	26
-0.480590	0.562701	-0.022594	27
-0.493579	0.577909	-0.029430	28
-0.506568	0.593118	-0.037237	29
-0.519557	0.608326	-0.046050	30
-0.532546	0.623534	-0.055897	31
-0.545535	0.638742	-0.066800	32
-0.558524	0.653950	-0.078772	33
-0.571513	0.669158	-0.091820	34
-0.584502	0.684366	-0.105945	35
-0.597491	0.699575	-0.121145	36
-0.610480	0.714783	-0.137414	37
-0.623469	0.729991	-0.154748	38
-0.636458	0.745199	-0.173144	39
-0.649447	0.760407	-0.192606	40
28
-0.141421	0.141422	0.000000	0
-0.155563	0.155564	0.000036	1
-0.169705	0.169706	0.000142	2
-0.183847	0.183848	0.000309	3
-0.197990	0.197990	0.000532	4
-0.212132	0.212132	0.000807	5
-0.226274	0.226275	0.001134	6
-0.240416	0.240417	0.001507	7
-0.254558	0.254559	0.001922	8
-0.268700	0.268701	0.002371	9
-0.282842	0.282843	0.002841	10
-0.296984	0.296985	0.003315	11
-0.311126	0.311128	0.003773	12
-0.325268	0.325270	0.004188	13
-0.339411	0.339412	0.004526	14
-0.353553	0.353554	0.004749	15
-0.367695	0.367696	0.004810	16
-0.381837	0.381838	0.004657	17
-0.395979	0.395981	0.004232	18
-0.410121	0.410123	0.003472	19
-0.424263	0.424265	0.002309	20
-0.438405	0.438407	0.000670	21
-0.452547	0.452549	-0.001516	22
-0.466690	0.466691	-0.004321	23
-0.480832	0.480834	-0.007816	24
-0.494974	0.494976	-0.012066	25
-0.509116	0.509118	-0.017131	26
-0.523258	0.523260	-0.023067	27
-0.537400	0.537402	-0.029921	28
-0.551542	0.551544	-0.037734	29
-0.565684	0.565687	-0.046539	30
-0.579826	0.579829	-0.056363	31
-0.593969	0.593971	-0.067228	32
-0.608111	0.608113	-0.079148	33
-0.622253	0.622255	-0.092134	34
-0.636395	0.636397	-0.106189	35
-0.650537	0.650540	-0.121318	36
-0.664679	0.664682	-0.137521	37
-0.678821	0.678824	-0.154799	38
-0.692963	0.692966	-0.173158	39
-0.707105	0.707108	-0.192606	40
29
-0.152081	0.129890	0.000000	0
-0.167289	0.142879	0.000030	1
-0.182497	0.155868	0.000123	2
-0.197705	0.168857	0.000271	3
-0.212913	0.181846	0.000470	4
-0.228121	0.194835	0.000718	5
-0.243329	0.207824	0.001012	6
-0.258538	0.220813	0.001350	7
-0.273746	0.233802	0.001728	8
-0.288954	0.246791	0.002137	9
-0.304162	0.259780	0.002568	10
-0.319370	0.272769	0.003006	11
-0.334578	0.285758	0.003430	12
-0.349786	0.298747	0.003817	13
-0.364994	0.311736	0.004135	14
-0.380202	0.324725	0.004346	15
-0.395410	0.337714	0.004406	16
-0.410619	0.350703	0.004262	17
-0.425827	0.363692	0.003857	18
-0.441035	0.376681	0.003125	19
-0.456243	0.389670	0.001996	20
-0.471451	0.402659	0.000394	21
-0.486659	0.415648	-0.001756	22
-0.501867	0.428637	-0.004531	23
-0.517075	0.441626	-0.008004	24
-0.532283	0.454615	-0.012242	25
-0.547491	0.467604	-0.017306	26
-0.562699	0.480593	-0.023248	27
-0.577908	0.493582	-0.030113	28
-0.593116	0.506571	-0.037937	29
-0.608324	0.519560	-0.046750	30
-0.623532	0.532549	-0.056577	31
-0.638740	0.545538	-0.067434	32
-0.653948	0.558527	-0.079338	33
-0.669156	0.571516	-0.092297	34
-0.684364	0.584505	-0.106320	35
-0.699572	0.597494	-0.121413	36
-0.714780	0.610483	-0.137580	37
-0.729988	0.623472	-0.154828	38
-0.745197	0.636461	-0.173166	39
-0.760405	0.649450	-0.192606	40
30
-0.161803	0.117557	0.000000	0
-0.177983	0.129313	0.000021	1
-0.194164	0.141069	0.000095	2
-0.210344	0.152825	0.000215	3
-0.226524	0.164580	0.000378	4
-0.242705	0.176336	0.000582	5
-0.258885	0.188092	0.000827	6
-0.275065	0.199848	0.001111	7
-0.291246	0.211603	0.001429	8
-0.307426	0.223359	0.001778	9
-0.323606	0.235115	0.002148	10
-0.339787	0.246871	0.002528	11
-0.355967	0.258626	0.002902	12
-0.372147	0.270382	0.003248	13
-0.388328	0.282138	0.003539	14
-0.404508	0.293893	0.003740	15
-0.420688	0.305649	0.003811	16
-0.436869	0.317405	0.003702	17
-0.453049	0.329161	0.003354	18
-0.469229	0.340916	0.002700	19
-0.485409	0.352672	0.001667	20
-0.501590	0.364428	0.000172	21
-0.517770	0.376184	-0.001870	22
-0.533950	0.387939	-0.004544	23
-0.550131	0.399695	-0.007933	24
-0.566311	0.411451	-0.012109	25
-0.582491	0.423207	-0.017138	26
-0.598672	0.434962	-0.023069	27
-0.614852	0.446718	-0.029943	28
-0.631032	0.458474	-0.037792	29
-0.647213	0.470230	-0.046637	30
-0.663393	0.481985	-0.056498	31
-0.679573	0.493741	-0.067387	32
-0.695754	0.505497	-0.079316	33
-0.711934	0.517253	-0.092293	34
-0.728114	0.529008	-0.106326	35
-0.744294	0.540764	-0.121421	36
-0.760475	0.552520	-0.137587	37
-0.776655	0.564275	-0.154832	38
-0.792835	0.576031	-0.173166	39
-0.809016	0.587787	-0.192606	40
31
-0.170528	0.104500	0.000000	0
-0.187581	0.114950	0.000011	1
-0.204633	0.125400	0.000062	2
-0.221686	0.135850	0.000147	3
-0.238739	0.146300	0.000266	4
-0.255792	0.156750	0.000418	5
-0.272844	0.167200	0.000600	6
-0.289897	0.177650	0.000814	7
-0.306950	0.188100	0.001057	8
-0.324003	0.198550	0.001327	9
-0.341056	0.209000	0.001617	10
-0.358108	0.219450	0.001920	11
-0.375161	0.229900	0.002224	12
-0.392214	0.240350	0.002514	13
-0.409267	0.250800	0.002767	14
-0.426320	0.261250	0.002956	15
-0.443372	0.271700	0.003046	16
-0.460425	0.282150	0.002990	17
-0.477478	0.292600	0.002734	18
-0.494531	0.303050	0.002211	19
-0.511583	0.313500	0.001342	20
-0.528636	0.323950	0.000037	21
-0.545689	0.334400	-0.001805	22
-0.562742	0.344850	-0.004287	23
-0.579795	0.355300	-0.007510	24
-0.596847	0.365750	-0.011564	25
-0.613900	0.376200	-0.016519	26
-0.630953	0.386650	-0.022425	27
-0.648006	0.397100	-0.029318	28
-0.665058	0.407550	-0.037216	29
-0.682111	0.418000	-0.046131	30
-0.699164	0.428450	-0.056073	31
-0.716217	0.438900	-0.067045	32
-0.733270	0.449350	-0.079052	33
-0.750322	0.459800	-0.092099	34
-0.767375	0.470250	-0.106190	35
-0.784428	0.480700	-0.121334	36
-0.801481	0.491150	-0.137536	37
-0.818533	0.501600	-0.154808	38
-0.835586	0.512050	-0.173160	39
-0.852639	0.522500	-0.192606	40
32
-0.178201	0.090799	0.000000	0
-0.196021	0.099878	0.000002	1
-0.213841	0.108958	0.000029	2
-0.231661	0.118038	0.000079	3
-0.249482	0.127118	0.000151	4
-0.267302	0.136198	0.000245	5
-0.285122	0.145278	0.000360	6
-0.302942	0.154357	0.000497	7
-0.320762	0.163437	0.000655	8
-0.338582	0.172517	0.000834	9
-0.356402	0.181597	0.001030	10
-0.374222	0.190677	0.001240	11
-0.392042	0.199757	0.001458	12
-0.409863	0.208837	0.001673	13
-0.427683	0.217916	0.001872	14
-0.445503	0.226996	0.002036	15
-0.463323	0.236076	0.002139	16
-0.481143	0.245156	0.002144	17
-0.498963	0.254236	0.002004	18
-0.516783	0.263316	0.001658	19
-0.534603	0.272396	0.001027	20
-0.552423	0.281475	0.000010	21
-0.570244	0.290555	-0.001511	22
-0.588064	0.299635	-0.003672	23
-0.605884	0.308715	-0.006613	24
-0.623704	0.317795	-0.010460	25
-0.641524	0.326875	-0.015299	26
-0.659344	0.335954	-0.021178	27
-0.677164	0.345034	-0.028114	28
-0.694984	0.354114	-0.036107	29
-0.712804	0.363194	-0.045152	30
-0.730625	0.372274	-0.055239	31
-0.748445	0.381354	-0.066360	32
-0.766265	0.390434	-0.078510	33
-0.784085	0.399513	-0.091689	34
-0.801905	0.408593	-0.105897	35
-0.819725	0.417673	-0.121139	36
-0.837545	0.426753	-0.137421	37
-0.855365	0.435833	-0.154753	38
-0.873185	0.444913	-0.173144	39
-0.891006	0.453993	-0.192606	40
33
-0.184776	0.076537	0.000000	0
-0.203253	0.084191	-0.000006	1
-0.221731	0.091845	0.000002	2
-0.240208	0.099498	0.000021	3
-0.258686	0.107152	0.000051	4
-0.277164	0.114806	0.000091	5
-0.295641	0.122459	0.000142	6
-0.314119	0.130113	0.000205	7
-0.332596	0.137767	0.000280	8
-0.351074	0.145421	0.000366	9
-0.369551	0.153074	0.000465	10
-0.388029	0.160728	0.000575	11
-0.406507	0.168382	0.000694	12
-0.424984	0.176035	0.000819	13
-0.443462	0.183689	0.000944	14
-0.461939	0.191343	0.001060	15
-0.480417	0.198997	0.001153	16
-0.498894	0.206650	0.001203	17
-0.517372	0.214304	0.001177	18
-0.535850	0.221958	0.001029	19
-0.554327	0.229611	0.000692	20
-0.572805	0.237265	0.000069	21
-0.591282	0.244919	-0.000978	22
-0.609760	0.252572	-0.002625	23
-0.628237	0.260226	-0.005095	24
-0.646715	0.267880	-0.008619	25
-0.665193	0.275534	-0.013306	26
-0.683670	0.283187	-0.019179	27
-0.702148	0.290841	-0.026216	28
-0.720625	0.298495	-0.034382	29
-0.739103	0.306148	-0.043639	30
-0.757580	0.313802	-0.053954	31
-0.776058	0.321456	-0.065305	32
-0.794536	0.329110	-0.077674	33
-0.813013	0.336763	-0.091053	34
-0.831491	0.344417	-0.105438	35
-0.849968	0.352071	-0.120832	36
-0.868446	0.359724	-0.137240	37
-0.886923	0.367378	-0.154667	38
-0.905401	0.375032	-0.173120	39
-0.923879	0.382686	-0.192606	40
34
-0.190211	0.061804	0.000000	0
-0.209232	0.067984	-0.000008	1
-0.228253	0.074165	-0.000013	2
-0.247275	0.080345	-0.000016	3
-0.266296	0.086525	-0.000017	4
-0.285317	0.092706	-0.000016	5
-0.304338	0.098886	-0.000014	6
-0.323359	0.105067	-0.000009	7
-0.342380	0.111247	-0.000002	8
-0.361401	0.117427	0.000009	9
-0.380422	0.123608	0.000024	10
-0.399443	0.129788	0.000043	11
-0.418465	0.135968	0.000069	12
-0.437486	0.142149	0.000100	13
-0.456507	0.148329	0.000138	14
-0.475528	0.154510	0.000182	15
-0.494549	0.160690	0.000231	16
-0.513570	0.166870	0.000279	17
-0.532591	0.173051	0.000317	18
-0.551612	0.179231	0.000326	19
-0.570633	0.185412	0.000272	20
-0.589655	0.191592	0.000090	21
-0.608676	0.197772	-0.000332	22
-0.627697	0.203953	-0.001192	23
-0.646718	0.210133	-0.002838	24
-0.665739	0.216313	-0.005900	25
-0.684760	0.222494	-0.010446	26
-0.703781	0.228674	-0.016395	27
-0.722802	0.234855	-0.023638	28
-0.741824	0.241035	-0.032079	29
-0.760845	0.247215	-0.041643	30
-0.779866	0.253396	-0.052271	31
-0.798887	0.259576	-0.063925	32
-0.817908	0.265757	-0.076579	33
-0.836929	0.271937	-0.090217	34
-0.855950	0.278117	-0.104834	35
-0.874971	0.284298	-0.120427	36
-0.893992	0.290478	-0.136998	37
-0.913014	0.296658	-0.154551	38
-0.932035	0.302839	-0.173088	39
-0.951056	0.309019	-0.192606	40
35
-0.194474	0.046690	0.000000	0
-0.213921	0.051359	-0.000005	1
-0.233369	0.056027	-0.000013	2
-0.252816	0.060696	-0.000023	3
-0.272263	0.065365	-0.000036	4
-0.291711	0.070034	-0.000052	5
-0.311158	0.074703	-0.000071	6
-0.330606	0.079372	-0.000093	7
-0.350053	0.084041	-0.000117	8
-0.369500	0.088710	-0.000143	9
-0.388948	0.093379	-0.000172	10
-0.408395	0.098048	-0.000203	11
-0.427843	0.102717	-0.000234	12
-0.447290	0.107386	-0.000264	13
-0.466737	0.112055	-0.000293	14
-0.486185	0.116724	-0.000316	15
-0.505632	0.121393	-0.000331	16
-0.525079	0.126062	-0.000333	17
-0.544527	0.130731	-0.000318	18
-0.563974	0.135400	-0.000278	19
-0.583422	0.140069	-0.000209	20
-0.602869	0.144738	-0.000112	21
-0.622316	0.149407	-0.000000	22
-0.641764	0.154076	0.000084	23
-0.661211	0.158744	0.000034	24
-0.680659	0.163413	-0.002591	25
-0.700106	0.168082	-0.007146	26
-0.719553	0.172751	-0.013292	27
-0.739001	0.177420	-0.020818	28
-0.758448	0.182089	-0.029579	29
-0.777895	0.186758	-0.039476	30
-0.797343	0.191427	-0.050436	31
-0.816790	0.196096	-0.062410	32
-0.836238	0.200765	-0.075367	33
-0.855685	0.205434	-0.089285	34
-0.875132	0.210103	-0.104153	35
-0.894580	0.214772	-0.119966	36
-0.914027	0.219441	-0.136722	37
-0.933475	0.224110	-0.154418	38
-0.952922	0.228779	-0.173051	39
-0.972369	0.233448	-0.192606	40
36
-0.197538	0.031287	0.000000	0
-0.217291	0.034416	0.000000	1
-0.237045	0.037545	0.000000	2
-0.256799	0.040674	0.000000	3
-0.276553	0.043802	0.000000	4
-0.296306	0.046931	0.000000	5
-0.316060	0.050060	0.000000	6
-0.335814	0.053189	0.000000	7
-0.355568	0.056317	0.000000	8
-0.375321	0.059446	0.000000	9
-0.395075	0.062575	0.000000	10
-0.414829	0.065704	0.000000	11
-0.434583	0.068832	0.000000	12
-0.454336	0.071961	0.000000	13
-0.474090	0.075090	0.000000	14
-0.493844	0.078218	0.000000	15
-0.513598	0.081347	0.000000	16
-0.533351	0.084476	0.000000	17
-0.553105	0.087605	0.000000	18
-0.572859	0.090733	0.000000	19
-0.592613	0.093862	0.000000	20
-0.612367	0.096991	0.000000	21
-0.632120	0.100120	0.000000	22
-0.651874	0.103248	0.000000	23
-0.671628	0.106377	0.000000	24
-0.691382	0.109506	-0.001568	25
-0.711135	0.112635	-0.005537	26
-0.730889	0.115763	-0.011416	27
-0.750643	0.118892	-0.018880	28
-0.770397	0.122021	-0.027708	29
-0.790150	0.125150	-0.037750	30
-0.809904	0.128278	-0.048903	31
-0.829658	0.131407	-0.061096	32
-0.849412	0.134536	-0.074282	33
-0.869165	0.137665	-0.088429	34
-0.888919	0.140793	-0.103515	35
-0.908673	0.143922	-0.119527	36
-0.928427	0.147051	-0.136456	37
-0.948180	0.150179	-0.154290	38
-0.967934	0.153308	-0.173015	39
-0.987688	0.156437	-0.192606	40
37
-0.199383	0.015692	0.000000	0
-0.219322	0.017262	0.000000	1
-0.239260	0.018831	0.000000	2
-0.259198	0.020400	0.000000	3
-0.279137	0.021969	0.000000	4
-0.299075	0.023539	0.000000	5
-0.319013	0.025108	0.000000	6
-0.338952	0.026677	0.000000	7
-0.358890	0.028246	0.000000	8
-0.378829	0.029815	0.000000	9
-0.398767	0.031385	0.000000	10
-0.418705	0.032954	0.000000	11
-0.438644	0.034523	0.000000	12
-0.458582	0.036092	0.000000	13
-0.478520	0.037662	0.000000	14
-0.498459	0.039231	0.000000	15
-0.518397	0.040800	0.000000	16
-0.538335	0.042369	0.000000	17
-0.558274	0.043939	0.000000	18
-0.578212	0.045508	0.000000	19
-0.598150	0.047077	0.000000	20
-0.618089	0.048646	0.000000	21
-0.638027	0.050215	0.000000	22
-0.657965	0.051785	0.000000	23
-0.677904	0.053354	0.000000	24
-0.697842	0.054923	-0.001440	25
-0.717780	0.056492	-0.005179	26
-0.737719	0.058062	-0.010830	27
-0.757657	0.059631	-0.018116	28
-0.777595	0.061200	-0.026833	29
-0.797534	0.062769	-0.036831	30
-0.817472	0.064339	-0.048000	31
-0.837410	0.065908	-0.060259	32
